article_id,title,article_type,url
a2a9287cf258f70ce05f240f6abcc7b027e5388eba55ede476f2d5fad2458ca1,Activating Your Microsoft Office 365 Mailbox Purchased from Wix,article,https://support.wix.com/en/article/activating-your-microsoft-office-365-mailbox-purchased-from-wix
33f896f559c51c7a8d8cd60d28ca9941b71755afcd854fa91c7c86cccc48438e,ADI Request: Adding a Search Bar to Your Site,feature_request,https://support.wix.com/en/article/adi-request-adding-a-search-bar-to-your-site
65b202ba7ee449edae4aa4620d8c3b9f5f5df59d6f63ea39eb6fe787e6760830,Google Search Console: Soft 404 Error,article,https://support.wix.com/en/article/google-search-console-soft-404-error
75fcda5e13f2f7b5ffaa8c87b27e859960493444c12125e2d46dfe0fdfd4956f,Google Workspace: Availability of Business Email Data Following Cancellation,article,https://support.wix.com/en/article/google-workspace-availability-of-business-email-data-following-cancellation
fd8e99dc715d4c8c826d9728646f9a0526873cbb8d0f2de09b8466cec30e7557,Invoice Letter from DNS Services (Or Another Company) for the Renewal of a Wix Domain,article,https://support.wix.com/en/article/invoice-letter-from-dns-services-or-another-company-for-the-renewal-of-a-wix-domain
ce40f54e5aafca54b9649c654ad0677c7e8b242b8d436f61ed21c42bd3fc67ba,Offering Gift Cards with the Gifted App,article,https://support.wix.com/en/article/offering-gift-cards-with-the-gifted-app
385955afdc8da55fc89236be3cf3cb8849f8de19c7e27da451f22a99e2365055,Request: Embedding Media from Your Shared Gallery in Blog and Forum Posts,feature_request,https://support.wix.com/en/article/request-embedding-media-from-your-shared-gallery-in-blog-and-forum-posts
2419cd16964b39271a3027cad9303ce0ab1b679ead5f6567d759ff43dd885f93,Request: Moving Contacts from One Site to Another in Your Wix Account,feature_request,https://support.wix.com/en/article/request-moving-contacts-from-one-site-to-another-in-your-wix-account
512fbf2108e85fa08a7091059bdaf41978a436407853eb9693ea31e9054f6729,Request: Using Moip as a Payment Provider,feature_request,https://support.wix.com/en/article/request-using-moip-as-a-payment-provider
e4f998ff9b67189a4c43abdff327043cd2e1458e31aed66be27b1d9046cd2411,Third-Party App: Mailchimp by Intuit Mailchimp,article,https://support.wix.com/en/article/third-party-app-mailchimp-by-intuit-mailchimp
5511b9f188fa9fabfcf379decad7a034acef7e165aa4d5f173bc172456e8cd2e,Wix Blocks Request: Ability to Build or Add a Table Component,feature_request,https://support.wix.com/en/article/wix-blocks-request-ability-to-build-or-add-a-table-component
e4a2bf38dba0947a3cd8cb3b095aeeb1209845d8091d407a280b648ea658e0e7,Wix Bookings: Changing Time Slots for Appointments,article,https://support.wix.com/en/article/wix-bookings-changing-time-slots-for-appointments
07a8df7946533c8cea705212869e5980ec9377e33946aa61486573258ec7b134,Wix Bookings: Displaying Class Times on Your Site,article,https://support.wix.com/en/article/wix-bookings-displaying-class-times-on-your-site
ec61ce963de76cc32b8b61ea81b94c912917c4667ac08491fab63e9ee6e306e2,Wix Bookings Request: Connecting Google Meet for Video Conferencing with Wix Bookings,feature_request,https://support.wix.com/en/article/wix-bookings-request-connecting-google-meet-for-video-conferencing-with-wix-bookings
edcf5f0880d72bff1bb4ea568f6a96198df4ef6a83b6ec3a72c9966813afda10,Wix Bookings Request: Creating Coupons for a Selection of Services,feature_request,https://support.wix.com/en/article/wix-bookings-request-creating-coupons-for-a-selection-of-services
d78a8955d903502c5bb2db7125588f36032dc26e629ddff937df58868755e34f,Wix Editor: Adding a Link to an Element,article,https://support.wix.com/en/article/wix-editor-adding-a-link-to-an-element
d63a2967b0c66c5a0c63791c675494a018181227ebb6f6cf497899317a5741f4,Wix Headless Request: Using External Identity Providers,feature_request,https://support.wix.com/en/article/wix-headless-request-using-external-identity-providers
e22ca5672620dba2ea533cc34e431e9f50cecd78ef2fa901e91ab0790ee139f0,Wix Invoices & Price Quotes Request: Adding a Signature Field,feature_request,https://support.wix.com/en/article/wix-invoices-price-quotes-request-adding-a-signature-field
bb9486693feaa4bc7dd8c18c2700ba3a3bffab3b5c99ce50baf823c544e18c73,Wix Restaurants: Customizing and Designing Your Menu,article,https://support.wix.com/en/article/wix-restaurants-customizing-and-designing-your-menu
e47dc2a17ee48c069b43ccb2fbfc440d6558e7f0e2abd53b121cdb59d35c68fe,Wix Stores: Connecting and Setting Up a Wish Shop,article,https://support.wix.com/en/article/wix-stores-connecting-and-setting-up-a-wish-shop
7bf7c8ae5d48da4450a51ddde8311b24ca150b7ca91924a7e51ab023d85aefcc,Wix Events: Customizing the Registration Form for Ticketed Events,article,https://support.wix.com/en/article/wix-events-customizing-the-registration-form-for-ticketed-events
5f2c57a4ab63db25026d06a141ec70d481e9b25afcafc996176e0c8b1677a742,Wix Media: About the Media Manager,article,https://support.wix.com/en/article/wix-media-about-the-media-manager
315e79555892aa72922213a6cfec908803a8bc21173355c4c5d5b5e373ffdc15,Wix Stores Request: Customizing Links in Product Descriptions,feature_request,https://support.wix.com/en/article/wix-stores-request-customizing-links-in-product-descriptions
2278469ee020a56698819aabca794f7fed61408b0c6f3f5d019dde230abd6b3e,Wix Stores Request: Letting Customers Select a Delivery Date from a Calendar,feature_request,https://support.wix.com/en/article/wix-stores-request-letting-customers-select-a-delivery-date-from-a-calendar
db214ee47d4b021ce1703e27ca61f767dc566efb74bc3f18fba786f4da8328ff,Accessibility: About Focus Indicators (Visual Indicators),article,https://support.wix.com/en/article/accessibility-turning-the-blue-boxes-visual-indicators-on-and-off
ffba655e7d775dcba8eec0cd61f070993bc47c2ee11979a270f56b5524961bc7,Avast Flagging Free Wix Sites for Phishing,known_issue,https://support.wix.com/en/article/avast-flagging-free-wix-sites-for-phishing
4c13bc90942ad1132135c8659209975e3770c655d95f901f5c720ec5fac5fd27,Editor X: Adding Alt Text to Images,article,https://support.wix.com/en/article/editor-x-adding-alt-text-to-images
54dc2d121b3355bf1cf57a7a2d23d216fa441bab3b10dcf427dc311a95fbe5fa,Google Workspace: Purchasing Additional Business Emails from Wix,article,https://support.wix.com/en/article/google-workspace-purchasing-additional-business-emails-from-wix
10c86b4c1191c205083e558d08109476d106e408a482a18452b147c469de6f34,Improving Your Ranking on Google After Completing SEO Setup Checklist,article,https://support.wix.com/en/article/improving-your-ranking-on-google-after-completing-seo-setup-checklist
8a4225bbdc23e3bdb3e9dceeb484ebd6d020d36dacb3d2265dcf9cac2f8a9804,Online Programs: Embedding Interactive Content in an Article or Section,article,https://support.wix.com/en/article/online-programs-embedding-interactive-content-in-an-article-or-section
e660659e69b339f032a02617b24b83800d61aeb17b529041993de0c38d176b23,Wix Stores: About Product Categories,article,https://support.wix.com/en/article/wix-stores-about-product-categories-8914224
93fd7e42db0eaeeadaf50c5655f51efbfa403ec5488bdd46cb4dbba730f79bdd,Wix Stores: Importing iZettle Products to Your Store,article,https://support.wix.com/en/article/wix-stores-importing-izettle-products-to-your-store
b6fb354774697ddc3a3051193cd301acf57c678754336d21a5ae6599cbb75003,Wix Stores Request: Rotatable (360 Degrees) Images for Products,feature_request,https://support.wix.com/en/article/wix-stores-request-rotatable-360-degrees-images-for-products
ae5f42dfdd37542abb76631e71a2e95d81e703273ae8ecb207a2afeed8d2f356,"Adding a ""Do Not Sell Data"" Link to Your Wix Site",article,https://support.wix.com/en/article/adding-a-do-not-sell-data-link-to-your-wix-site
c7ae70c96ef074229138113575fbe96d42464dd2a1ae2ada2af2ff521d3eede6,Branded App Request: Allowing Customers Pre-Order Products,feature_request,https://support.wix.com/en/article/branded-app-request-allowing-customers-pre-order-products
f44dcdbba4c45f7bc39c23a1158327232217d43183946c2eacd7328bc912b0cc,Business Phone Number: Upgrading Your Plan,article,https://support.wix.com/en/article/business-phone-number-upgrading-your-plan
8d7aeba01d549752be1213ee85e6698b20858b51abd860408ae0329a7e81c679,CMS Request: Using Backups to Restore Translations,feature_request,https://support.wix.com/en/article/cms-request-using-backups-to-restore-translations
fd97b66dc3b5ab9cbc8a31d654c7d14707ddcc1b85e19e3ddb3ad3816963d901,Connecting Privat24 as a Payment Method (Through Interkassa),article,https://support.wix.com/en/article/connecting-privat24-as-a-payment-method-through-interkassa
4b0c39095b87a2eed224acbc2f8cb18c4355c5ce9b8bd4cae807fca34dcd6c01,Editor X: Adding and Customizing Tabs,article,https://support.wix.com/en/article/editor-x-adding-and-customizing-tabs
07564c7fe10e8fb62903e79419984aa430f49ac996d624c97172dff5f2a67189,Editor X: Checking Your Site's Health,article,https://support.wix.com/en/article/editor-x-checking-your-sites-health
4c51ffc230aff4c691dd9b2a0df42766a70a4e35071b688219e5f4780bec3b13,"Google Workspace Error Message: ""You already have a Google Workspace business email account. You can manage it from the Google Admin Console""",article,https://support.wix.com/en/article/google-workspace-error-message-you-already-have-a-google-workspace-business-email-account-you-can-manage-it-from-the-google-admin-console
9a2d67e1a118c0455f00f5ce0241022ba1f7de435b75f93af2ef1e22d42bc179,Pro Gallery Request: Ability to Save Your Gallery Designs,feature_request,https://support.wix.com/en/article/pro-gallery-request-ability-to-save-your-gallery-designs
ffab73abc6acd4fba67b2a126946fa0afe9d38ccadde07f8e52dd3cb2bd2b7dd,Email Marketing Request: Moving Your Email Marketing Campaigns to Another Wix Site,feature_request,https://support.wix.com/en/article/request-moving-your-email-marketing-campaigns-to-another-wix-site
699adf7266cc4f12844691a7833650e3cb249ed6ad0c27823ade49cb639114fd,Request: Using PayGate as a Payment Provider,feature_request,https://support.wix.com/en/article/request-using-paygate-as-a-payment-provider
a59a4f3db63eb8f5d80796686368bccae800b77245174af49467b2a764b353d1,Setting Up a 301 Redirect from One Domain to Another,article,https://support.wix.com/en/article/setting-up-a-301-redirect-from-one-domain-to-another
6f7a4476a7e2383d16db47f416d63d4f25672d2349dd262f7a32806f9e74c46e,Studio Editor: Customizing a Section Grid,article,https://support.wix.com/en/article/studio-editor-customizing-a-section-grid
b6eda85917f25fd3dbf25b3824b6204751f10b6de4c06f10d0193227facee989,Studio Editor: Stacking Elements,article,https://support.wix.com/en/article/studio-editor-stacking-elements
b37549ddb593b7b3b86ec4943ecca95a290ae5b0358ccc780b8021a9c4066b95,Wix Analytics: About the Highlights Page,article,https://support.wix.com/en/article/wix-analytics-about-the-highlights-page
31dfef5256a1f2304905ee8c2eab136f484d7f33473ac9222b127d019fb2b2ef,Wix Analytics: About Your Accounting Reports,article,https://support.wix.com/en/article/wix-analytics-about-your-accounting-reports
8b6336e2d091ef038d4bee1acc24025a19d9b37dee4d673792cca9a440bf9ffe,Wix Art Store: Printing and Shipping Issues in the Wix Art Store,article,https://support.wix.com/en/article/wix-art-store-printing-and-shipping-issues-in-the-wix-art-store
3e72ec091f11d26a636bd7e7a77c9b76d7672c0b48d46095dedde5733b0ac36e,Wix Blocks Request: Adding more characters to Widget API properties,feature_request,https://support.wix.com/en/article/wix-blocks-request-adding-more-characters-to-widget-api-properties
7fac86c98ba0abe9bde7eace2af9034155c6da89add8abf252df11da333db6f7,Wix Blocks Request: Installing an App to the Header or Footer of a Site,feature_request,https://support.wix.com/en/article/wix-blocks-request-installing-an-app-to-the-header-or-footer-of-a-site
324e1530bc31acca2c06650bb9704abd0f6c0bf8b5cb8da1abb3148545f5685a,Wix Blocks Request: Using the Site Theme API in Your App Code,feature_request,https://support.wix.com/en/article/wix-blocks-request-using-the-site-theme-api-in-your-app-code
3bc5749fb422a6205a774c1df2b85995e8cd03bd4741436adeba06244d0cc887,Wix Blog Request: Changing the Title of a Blog Post on Your Mobile Site,feature_request,https://support.wix.com/en/article/wix-blog-request-changing-the-title-of-a-blog-post-on-your-mobile-site
b07ae06364360b3e96e3270ecaa66846a4b90eb53ab8a5d241f2bd822b06d60c,Wix Bookings: Displaying a Featured Service on Your Site,article,https://support.wix.com/en/article/wix-bookings-displaying-a-featured-service-on-your-site
6c8351415356712f9749b0fa886ca06cc19da6f5bc5d361f7593391ce716fa3e,Wix Events: Promoting Your Events,article,https://support.wix.com/en/article/wix-events-promoting-your-events
c767f27f3884550a922260527f188d9b32ded399a5f36d4f0b060253348764ed,Wix Forms: Creating Automated Responses for Form Submissions,article,https://support.wix.com/en/article/wix-forms-creating-automated-responses-for-form-submissions
3809532a56f7925a201cc61cc514533284806089900f5c809ae69def55d32a22,"Wix Hotels by HotelRunner: Setting Your Open Seasons, Pricing and General Info",article,https://support.wix.com/en/article/wix-hotels-by-hotelrunner-setting-your-open-seasons-pricing-and-general-info
688932b7eebb09317de6401c51a00c4960ad2c4e4cf2b2c031fd311feaec6e1f,Wix Logo Request: Printing Business Card Designs from the Logo Maker Editor,feature_request,https://support.wix.com/en/article/wix-logo-request-printing-business-card-designs-from-the-logo-maker-editor
52029f47b6b6fa813202f9dcd6428528819b5e80ab91d3cd1cb941c552e6936b,Wix Loyalty Program Request: Assigning Loyalty Points on Customers' Birthdays,feature_request,https://support.wix.com/en/article/wix-loyalty-program-request-assigning-loyalty-points-on-customers-birthdays
b3b2f74feb4cdfde409986ee078794dd27c878f531660ddf6252882208d03ce2,Wix Media: Creating a Video from Your Media Files,article,https://support.wix.com/en/article/wix-media-creating-a-video-from-your-media-files
bc4db0b438d531ecc83ead18c9a90169647bf5cf65ad34312697bfeaf211b02b,Wix Podcast Player: Adding and Setting Up the Wix Podcast Player,article,https://support.wix.com/en/article/wix-podcast-player-adding-and-setting-up-the-wix-podcast-player
3e9ad6081c811a3ad5ef55ba1303f77017694c32881bcfba2d22d9d67a8a3c3a,Wix Portfolio: Adding Media to Projects,article,https://support.wix.com/en/article/wix-portfolio-adding-media-to-projects
5e609724a7df63be50eb78bd4b61882cb861e8b197977da11ef4426f9f8e2c7c,Wix Referral Program Request: Restricting Customers from Creating a Referral Link,feature_request,https://support.wix.com/en/article/wix-referral-program-request-restricting-customers-from-creating-a-referral-link
bca0413a1b3b41ea23a11e5963d21433e02e636823a71a4a6388eaaa963abd18,Wix Stores: Linking a Button to a Specific Product Page,article,https://support.wix.com/en/article/wix-stores-linking-a-button-to-a-specific-product-page
33a280c0b9e1501fb23120e49f9dece464f926cbadde240fb1aee26309dd5dba,Wix Stores: Start Selling in the Wix Member Apps,article,https://support.wix.com/en/article/wix-stores-start-selling-in-the-wix-member-apps
b205af39d79ac75c5e869a0245e87029a5ab2e82026db589ce3090b0ea121441,Accessibility: Adding an Accessibility Statement to Your Site,article,https://support.wix.com/en/article/accessibility-adding-an-accessibility-statement-to-your-site
5acddce1a9f719cf218258977ae5d9b1c26174717234a58cdd00a8e2135ab9fb,Accessibility: Making Videos and Audio Accessible,article,https://support.wix.com/en/article/accessibility-making-videos-and-audio-accessible
a7a884c02e709c7bb52b3170b8211535a963b415c5fe74ef339eb933994c2030,Adding and Setting Up the Table Master App,article,https://support.wix.com/en/article/adding-and-setting-up-the-table-master-app
5efd8a3828ec7c5d18ce1d0fe0f1a7e49b237e3dffa92c5e42a89199a5a19efc,Allowing Visitors to Change their Settings on Your Cookie Banner,article,https://support.wix.com/en/article/allowing-visitors-to-change-their-settings-on-your-cookie-banner
dc4e7fa2b7ee346db237b9139ec50463f2b2252f706f54de1529491ecacb5d6c,Branded App: Creating Store Listing Descriptions,article,https://support.wix.com/en/article/branded-app-by-wix-creating-store-listing-descriptions
80fcb5fecede003f96127d01abb7581d7064e1794c279cb679d2df6fa20085e6,CMS: Adding and Setting Up Rich Text Fields,article,https://support.wix.com/en/article/cms-formatting-a-text-element-connected-to-a-rich-text-collection-field
971c53addfc9e8a835c351355277599de69238cb679276fdff7ee5b2ec873472,Connecting Skrill Digital Wallet as a Payment Method,article,https://support.wix.com/en/article/connecting skrill-wallet-as-a-payment-method
60ce3af38d9bbc6ab04c375610f3a6fcd34c30aeaf66da3f83c5cb83e8b0bd43,Email Marketing: Customizing Your Campaign in the Wix App,article,https://support.wix.com/en/article/email-marketing-customizing-your-campaign-in-the-wix-owner-app-2833777
287091b697570e3e0d4066cf3831abeeae02b4db719063c22e53c567d872656a,Pricing Plans: Editing the Text in Your Pricing Plans Page,article,https://support.wix.com/en/article/pricing-plans-editing-the-text-in-your-pricing-plans-page
9f8f7efa48f78b918d8242f425bee21b92fcc9b5e217777f17420e5cbc1067e8,Pro Gallery Request: Additional Gallery Layout Options,feature_request,https://support.wix.com/en/article/pro-gallery-request-additional-gallery-layout-options
a3e866bb7803c6809664898fd75830e0400ab14acafbd43d2f6e6103469c6b35,Reporting Abusive Content,article,https://support.wix.com/en/article/reporting-abusive-content-9640277
a93db3172bc837a6946291b0cb7fe5db64802c04ce56a7028497db0385081ac7,Reporting Trademark Infringement,article,https://support.wix.com/en/article/reporting-trademark-infringement
8fd4c40c8dcc70e52c32b23e8ae0ec665e9fb64103b1f139d8f21ffd94c80f90,Request: Deleting a Business Email from Your Wix Account,feature_request,https://support.wix.com/en/article/request-deleting-a-business-email-from-your-wix-account
37d58790e030d14136aa9a07fd705979c53c30cf2255ca9d91a6db20e64145a3,Request: Editing Thank You Page Text,feature_request,https://support.wix.com/en/article/request-editing-thank-you-page-text
9030127d221c66666e6a414462ad7f363733e81a8c80b512b2895ddbb14e9b1a,Music Apps: Setting The Way Your iTunes Button Opens,article,https://support.wix.com/en/article/setting-the-way-your-itunes-button-opens
cfa1bab45ea6679008a288aff567cf20b9d09709bad3d9dde51a2a9f126dcbb6,Social Media Marketing: Managing and Scheduling a Social Post,article,https://support.wix.com/en/article/social-posts-scheduling-a-social-post
ed845d29bd544ecb6c0baadebc64ec912493cf0f096b68ecc397a5175cc4d77f,Studio Editor: Creating a Custom 404 Page,article,https://support.wix.com/en/article/studio-editor-creating-a-custom-404-page
3546e5812a0605fe733ffe165cb3433b1ee1686dbd6a89009e632ff22bb265fa,Unable To Find and Delete Cookie Alert App In Your Editor,article,https://support.wix.com/en/article/unable-to-find-and-delete-cookie-alert-app-in-your-editor
0df548f92f34463c358e9c56767a833ef932b4276713756834b2ede86d75a9f2,Wix Bookings: Adding Staff Members,article,https://support.wix.com/en/article/wix-bookings-adding-staff-members
fc4a8575aebbca426e46ef489361c38794939420343f1136403c4282e65de6c3,Wix Bookings: Disconnecting Reserve With Google,article,https://support.wix.com/en/article/wix-bookings-disconnecting-reserve-with-google
3cf0cb45817b93cf7d43610016a40cc6de91f8a8a0747d7824433d65b4e0aee6,Wix Editor Request: Strikethrough Formatting for Text,feature_request,https://support.wix.com/en/article/wix-editor-request-strikethrough-formatting-for-text
af328b9af76ce12ea5dee64b7cc2f7bfe8013bb08ca0e907408de94776190812,Wix Forms Request: Email Validation Field,feature_request,https://support.wix.com/en/article/wix-forms-request-email-validation-field
8e16588fbfbbee1c5b0050866d248dc7264f41e7366eb67884d58246a74b33b1,Wix Forum: Deleting a Category,article,https://support.wix.com/en/article/wix-forum-deleting-a-category
034f9a289750e7d9c7170766b2cb71f48e9e28fe64234bb91e4b39bcc22c6c63,Wix Hotels by HotelRunner: Upgrading Wix Hotels by HotelRunner,article,https://support.wix.com/en/article/wix-hotels-by-hotelrunner-upgrading-wix-hotels-by-hotelrunner
8f75535d9e4da125f409c551a9606beda8b8475d6c1351f783dd13914103962f,Wix Inbox: Connecting Instagram to Inbox,article,https://support.wix.com/en/article/wix-inbox-connecting-instagram-to-inbox
c20f3c72361149d85c573828c097fcaa3265f42ef6257101cc149be224c4ab3c,Wix Invoices & Price Quotes: Changing Your Currency and Payment Terms,article,https://support.wix.com/en/article/wix-invoices-price-quotes-changing-your-currency-and-payment-terms
645b3b3c13ffc74f60a6ab12016125450c5b76ffdccc8d4f7c53597628373075,Wix Media Request: Restricting File Names to One File Only in the Media Manager,feature_request,https://support.wix.com/en/article/wix-media-request-restricting-file-names-to-one-file-only-in-the-media-manager
de8eb22dd2ae4953d509380c0d9e234f434ccc63769379f4769e86e80359a47b,Wix Multilingual Request: Using Machine Translation Services to Translate Your Site,feature_request,https://support.wix.com/en/article/wix-multilingual-request-using-machine-translation-services-to-translate-your-site
0605bd5c106742bd9ca62481a833c48eee4e5cc6b91b224078f2d5d289ad657f,Wix Portfolio: Managing Your Wix Portfolio,article,https://support.wix.com/en/article/wix-portfolio-managing-your-wix-portfolio
2b4f554395182c51310ec55933467dad38e6e418aae1742761d9900eedb53685,Wix Pro Gallery: Managing Your Gallery,article,https://support.wix.com/en/article/wix-pro-gallery-downloading-images-from-a-gallery
450e4437e270836fcbb4455f41c4593aef5091bab844ec23de480ba89c3f576c,Wix Restaurants Request: Allowing Your Customers to Order on the Wix Member Apps,feature_request,https://support.wix.com/en/article/wix-restaurants-request-allowing-your-customers-to-order-on-the-wix-member-apps
e65f93a250f531e4b0ac9b2142e9c0ba17236bbfd5d85d6f8a118d21efdd8ca3,Wix Retail POS: Offering Shipping or Delivery,article,https://support.wix.com/en/article/wix-retail-pos-offering-shipping-or-delivery
e5b5fb7b5fd84fda07dada605e08701994ba13626e0632f7f6aade1809729459,Wix Retail POS: Updating the Tablet,article,https://support.wix.com/en/article/wix-retail-pos-updating-the-tablet
9c2c7c359c723590c8fe2c0e2d49abb9cfdc95990524dc6f9889ec6001ef10c6,Wix Stores POS Request: Purchase Orders (POs),feature_request,https://support.wix.com/en/article/wix-stores-pos-request-accepting-purchase-orders-pos
aac5b8613534858a15d2f1cfbd591ab4e508d27a9b55947d748931304c273cac,Wix Stores Request: Combining Weight-Based and Price-Based Shipping Rules,feature_request,https://support.wix.com/en/article/wix-stores-request-combining-weight-based-and-price-based-shipping-rules
c43155f6b7fb3440d4ca7d03aa83363cbf9a2c49ce882f7f30f588960a201a4c,Branded App Request: Uploading Your Own Screenshots to Store Listings,feature_request,https://support.wix.com/en/article/branded-app-request-uploading-your-own-screenshots-to-store-listings
054984d5bf3eefb36ee8862df96b53afaefae6fe042f66bedefc8d8cc5d0c56c,CMS: Setting Up the Selection Tags Input Element and Managing Tags,article,https://support.wix.com/en/article/cms-adding-and-setting-up-selection-tags
9eaaa198ac693f340193aba2f4fbf9afccbff6129d379185c7e7545dcddd5683,Connecting Exactly as a Payment Provider,article,https://support.wix.com/en/article/connecting-exactly-as-a-payment-provider
d6fd19c0a3aa7764120c563f9668809d9644730e22920b4a7cb3d79d1b422b49,Displaying Events Using Your Site Colors or Google Colors in the Google Event Calendar App,article,https://support.wix.com/en/article/displaying-events-using-your-site-colors-or-google-colors-in-the-google-event-calendar-app
66335576b5a795b56b046993e67fa57f33f736112c2855a6689274ba692caff5,Notifications Sent from the Default Site Name (Includes Workaround),known_issue,https://support.wix.com/en/article/notifications-sent-from-the-default-site-name-includes-workaround
6dd47d082e8c9bedab098989974378d35a725ebcb7956022ac0f7098db0b8af0,Request: Ability to Refund Orders Processed through Additional Payment Providers,feature_request,https://support.wix.com/en/article/request-ability-to-refund-orders-processed-through-additional-payment-providers
932464e6f2b143c6056e89f96507b0334ec77d7509678e55310e87bc08625bc5,Request: Accepting Credit Card Donations on Your Site with Wix Payments,feature_request,https://support.wix.com/en/article/request-accepting-credit-card-donations-on-your-site-with-wix-payments
378bcab69ce91221f4ea2580b075ffdf2ad93f9f167543bf4a2b35a689115b52,Request: Using Venmo as a Payment Method with PayPal,feature_request,https://support.wix.com/en/article/request-using-venmo-as-a-payment-provider
0a796881dbe1fb392600a038eae8a6c2e0ebc2aaecfeb4cb1a6dd6a04578a34c,Selling CBD on Your Wix Site,article,https://support.wix.com/en/article/selling-cbd-on-your-wix-site
27329f03934db944130abca87079db5129e8879f64064e3fa4543430fc56e442,Studio Editor Request: Unique Links for Anchors,feature_request,https://support.wix.com/en/article/studio-editor-request-unique-links-for-anchors
2a04963f596e76abed1294d360fe0c82b1e52d92f503234244854ca61bf7768b,Troubleshooting Google Analytics,article,https://support.wix.com/en/article/troubleshooting-google-analytics
040d430efa7ddd19468cc3b25db0ba8af71d6eba118a50df30e80da523582387,Wix Bookings Request: Accessing Cart on the Member Apps,feature_request,https://support.wix.com/en/article/wix-bookings-request-accessing-cart-on-the-member-apps
124980e58486b03f99b4753c1a48c1a81a1c280e9317bad4a801a44957124101,Wix Events POS Request: Ability to Add a Discount,feature_request,https://support.wix.com/en/article/wix-events-pos-request-ability-to-add-a-discount
3647760eaafa0bdfdcac5de6e25cbe8d84ac3e2115888a89feb0a958bea492ee,Enterprise Solution: About Domains,article,https://support.wix.com/en/article/wix-enterprise-about-domains
24a6695333b9110fecd827ae0d9ba2732003295bff3132b3b581576f677fd891,Wix Online Programs Request: Creating Automatic Discounts,feature_request,https://support.wix.com/en/article/wix-online-programs-request-creating-automatic-discounts
5cd31e683c867969df80dc6521a0342c0aa97d0f7f5bb7251c5d21dbaa0294a0,Wix Restaurants Request: Integrating Wix Restaurants with Revel POS (Point of Sale) System,feature_request,https://support.wix.com/en/article/wix-restaurants-request-integrating-wix-restaurants-with-revel-pos-point-of-sale-system
83f303e86393a6a3a9e4910309228a966edd80201c3d2cc7633b6236a0c04997,Wix Restaurants Request: Using Existing DoorDash Account for Deliveries,feature_request,https://support.wix.com/en/article/wix-restaurants-request-using-existing-doordash-account-for-deliveries
3c96064e020542c3385e99e67f78851f74c86c4b4eb3324bb045b5bbe3819282,Wix Stores Request: Adding YouTube Shopping as a Sales Channel,feature_request,https://support.wix.com/en/article/wix-stores-request-adding-youtube-shopping-as-a-sales-channel-4608171
8a6f72734e5e38e7b490c5d32b2e65fbfeb1c5f5dac4b2873b97e5173c046b18,SSO: Troubleshooting and Error Codes for IT Admin,article,https://support.wix.com/en/article/sso-troubleshooting-and-error-codes-for-it-admin
5097c7944bbd290a11bf9dbf7624d475139d109ed0b33bc0449f53e8583be1f3,Transferring Your Wix Domain Away from Wix,article,https://support.wix.com/en/article/transferring-your-wix-domain-away-from-wix-2477749
5094e780c3eec07396431df68d8b21460bbd797fcdc8209e42b36b98b5e7cb0d,Wix Blog: Disabling the Reading Time Stamp on Posts,article,https://support.wix.com/en/article/wix-blog-disabling-the-reading-time-stamp-on-posts
bb6406bf074e432b275053fe2757ac5c4b59b4b6ad4e59146676548696ff17c9,Wix Bookings Request: Additional Currencies,feature_request,https://support.wix.com/en/article/wix-bookings-request-additional-currencies
dbfe24da87f9d7a4b91fa1242f795fd8abf05e49bbf8ce99cc9c74a45172b3e2,Wix Bookings Request: Allowing Clients to Set Start and End Times for Appointments Sessions,feature_request,https://support.wix.com/en/article/wix-bookings-request-allowing-clients-to-set-start-and-end-times-for-appointments-sessions
b5e5d2057da05573438f2851b86398f6f07ddb1d61c962fb4bdea176ccb53507,Wix Editor Request: Adding Gradients to Shape Dividers,feature_request,https://support.wix.com/en/article/wix-editor-request-adding-gradients-to-shape-dividers
38df4fffd9169b5c70e1ea8238dd359497c2179c412fd5ec78255ee1d655939d,Wix Editor Request: Additional Mobile-Only Elements,feature_request,https://support.wix.com/en/article/wix-editor-request-additional-mobile-only-elements
42e1220dc4bb5ed6d0defbf1af3089e4e8b5c9ecb2e9f181fa6ecff4bee7bd5b,Wix Editor Request: Wix Support of Retina Display,feature_request,https://support.wix.com/en/article/wix-editor-request-wix-support-of-retina-display
1b347bdcb2e5fb7af4417c4905fbe53895009ff325bad417d5661e13c06099a7,Enterprise Solution: Adding and Setting Up Salesforce Integration,article,https://support.wix.com/en/article/wix-enterprise-adding-and-setting-up-salesforce-integration
4763884de7d61c310d05af394266e0633ed086d6bfe3dc11d3b32c8651c854f5,Wix Events Request: Adding Notes to Tickets,feature_request,https://support.wix.com/en/article/wix-events-request-adding-notes-to-tickets
1e0b7e733f9e3ff07e94570bf28786f63979fd2c46929b8d5042b14c9c411001,Wix Forms Request: Editing Form Submissions from the Submission Table,feature_request,https://support.wix.com/en/article/wix-forms-request-editing-form-submissions-from-the-submission-table
a566bf019d98095411b65998e87fa2a0a4110debf49e52848f8d02cd44ba0199,Wix Forum: Creating a Right-to-Left Justified Forum,article,https://support.wix.com/en/article/wix-forum-creating-a-right-to-left-justified-forum
4c2c92c9d718c605fc519a15bd69e73303a4e1a1838e38f26538974322c99f32,Wix Inbox: Working with Site Collaborators,article,https://support.wix.com/en/article/wix-inbox-working-with-site-collaborators
